Date,"Item Code",Quantity,UoM,Division,"Req. No."
22/Oct/2021,"1113103                       ",1000,"PIECE          ",39,RQN2110003685
22/Oct/2021,"1152101                       ",2,"BOOKLET        ",39,RQN2110003685
22/Oct/2021,"1034100                       ",30,"PIECE          ",39,RQN2110003685
22/Oct/2021,"1101123                       ",30,"BOOKLET        ",39,RQN2110003685
22/Oct/2021,"1101148                       ",500,"SHEET          ",39,RQN2110003685
22/Oct/2021,"1113101                       ",1000,"PIECE          ",39,RQN2110003685
22/Oct/2021,"1152102                       ",2,"BOOKLET        ",39,RQN2110003685
22/Oct/2021,"1201100                       ",2,"BOOKLET        ",39,RQN2110003685
22/Oct/2021,"1225103                       ",500,"PIECE          ",39,RQN2110003685
22/Oct/2021,"1242102                       ",2,"BOX            ",39,RQN2110003685
22/Oct/2021,"1407100                       ",5,"BOOKLET        ",39,RQN2110003685
22/Oct/2021,"1457100                       ",24,"PIECE          ",39,RQN2110003685
22/Oct/2021,"1447100                       ",4,"PIECE          ",39,RQN2110003685
