Date,"Item Code",Quantity,UoM,Division,"Req. No."
07/Dec/2021,"1426100                       ",20,"PIECE          ",77,RQN2112003999
07/Dec/2021,"1414100                       ",1,"DOZEN          ",77,RQN2112003999
07/Dec/2021,"1571005                       ",2000,"SHEET          ",77,RQN2112003999
07/Dec/2021,"1457100                       ",24,"PIECE          ",77,RQN2112003999
07/Dec/2021,"1443100                       ",1,"DOZEN          ",77,RQN2112003999
07/Dec/2021,"1225103                       ",1000,"PIECE          ",77,RQN2112003999
07/Dec/2021,"1225101                       ",1000,"PIECE          ",77,RQN2112003999
07/Dec/2021,"1439101                       ",60,"REAM           ",77,RQN2112003999
07/Dec/2021,"1242102                       ",3,"BOX            ",77,RQN2112003999
07/Dec/2021,"1510101                       ",20,"PIECE          ",77,RQN2112003999
07/Dec/2021,"BIO-000001                    ",50,"PIECE          ",77,RQN2112003999
07/Dec/2021,"1049101                       ",10,"PIECE          ",77,RQN2112003999
07/Dec/2021,"1101125                       ",20,"BOOKLET        ",77,RQN2112003999
07/Dec/2021,"1455100                       ",4,"BUNDLE         ",77,RQN2112003999
07/Dec/2021,"1101159                       ",6,"PAD            ",77,RQN2112003999
07/Dec/2021,"1113103                       ",1000,"PIECE          ",77,RQN2112003999
07/Dec/2021,"1467100                       ",24,"PIECE          ",77,RQN2112003999
