Date,"Item Code",Quantity,UoM,Division,"Req. No."
31/Aug/2021,"1441100                       ",2,"BOOKLET        ",827,RQN2108002343
31/Aug/2021,"1406102                       ",2,"BOOKLET        ",827,RQN2108002343
31/Aug/2021,"1439101                       ",10,"REAM           ",827,RQN2108002343
31/Aug/2021,"1242102                       ",3,"BOX            ",827,RQN2108002343
31/Aug/2021,"1457100                       ",24,"PIECE          ",827,RQN2108002343
31/Aug/2021,"1432100                       ",24,"PIECE          ",827,RQN2108002343
31/Aug/2021,"1225102                       ",500,"PIECE          ",827,RQN2108002343
31/Aug/2021,"1407101                       ",24,"BOOKLET        ",827,RQN2108002343
31/Aug/2021,"1418100                       ",1,"BOX            ",827,RQN2108002343
31/Aug/2021,"1101117                       ",1000,"SHEET          ",827,RQN2108002343
